species,matric_pot,hyphal_rate,type
a.gal1.s,-0.58,0.3136869512,smoothed
a.gal1.s,-0.59,0.3202669707,smoothed
a.gal1.s,-0.6,0.3265048219,smoothed
a.gal1.s,-0.61,0.3323960112,smoothed
a.gal1.s,-0.62,0.3379386514,smoothed
a.gal1.s,-0.63,0.3431333353,smoothed
a.gal1.s,-0.64,0.3479829833,smoothed
a.gal1.s,-0.65,0.3524926684,smoothed
a.gal1.s,-0.66,0.3566694217,smoothed
a.gal1.s,-0.67,0.3605220257,smoothed
a.gal1.s,-0.68,0.3640607964,smoothed
a.gal1.s,-0.69,0.3672973622,smoothed
a.gal1.s,-0.7,0.3702444408,smoothed
a.gal1.s,-0.71,0.37291562,smoothed
a.gal1.s,-0.72,0.375325144,smoothed
a.gal1.s,-0.73,0.3774877109,smoothed
a.gal1.s,-0.74,0.3794182807,smoothed
a.gal1.s,-0.75,0.381131899,smoothed
a.gal1.s,-0.76,0.3826435357,smoothed
a.gal1.s,-0.77,0.3839679413,smoothed
a.gal1.s,-0.78,0.3851195208,smoothed
a.gal1.s,-0.79,0.3861122259,smoothed
a.gal1.s,-0.8,0.3869594647,smoothed
a.gal1.s,-0.81,0.3876740293,smoothed
a.gal1.s,-0.82,0.3882680395,smoothed
a.gal1.s,-0.83,0.3887529026,smoothed
a.gal1.s,-0.84,0.3891392876,smoothed
a.gal1.s,-0.85,0.389437112,smoothed
a.gal1.s,-0.86,0.3896555411,smoothed
a.gal1.s,-0.87,0.3898029965,smoothed
a.gal1.s,-0.88,0.389887174,smoothed
a.gal1.s,-0.89,0.389915068,smoothed
a.gal1.s,-0.9,0.3898930024,smoothed
a.gal1.s,-0.91,0.3898266654,smoothed
a.gal1.s,-0.92,0.389721148,smoothed
a.gal1.s,-0.93,0.3895809839,smoothed
a.gal1.s,-0.94,0.3894101914,smoothed
a.gal1.s,-0.95,0.389212315,smoothed
a.gal1.s,-0.96,0.3889904668,smoothed
a.gal1.s,-0.97,0.388747367,smoothed
a.gal1.s,-0.98,0.3884853821,smoothed
a.gal1.s,-0.99,0.3882065626,smoothed
a.gal1.s,-1,0.3879126769,smoothed
a.gal1.s,-1.01,0.3876052442,smoothed
a.gal1.s,-1.02,0.387285564,smoothed
a.gal1.s,-1.03,0.3869547437,smoothed
a.gal1.s,-1.04,0.3866137231,smoothed
a.gal1.s,-1.05,0.3862632972,smoothed
a.gal1.s,-1.06,0.3859041358,smoothed
a.gal1.s,-1.07,0.3855368018,smoothed
a.gal1.s,-1.08,0.3851617665,smoothed
a.gal1.s,-1.09,0.3847794237,smoothed
a.gal1.s,-1.1,0.3843901014,smoothed
a.gal1.s,-1.11,0.383994073,smoothed
a.gal1.s,-1.12,0.3835915654,smoothed
a.gal1.s,-1.13,0.3831827672,smoothed
a.gal1.s,-1.14,0.3827678354,smoothed
a.gal1.s,-1.15,0.3823469005,smoothed
a.gal1.s,-1.16,0.3819200719,smoothed
a.gal1.s,-1.17,0.381487441,smoothed
a.gal1.s,-1.18,0.3810490852,smoothed
a.gal1.s,-1.19,0.3806050704,smoothed
a.gal1.s,-1.2,0.3801554533,smoothed
a.gal1.s,-1.21,0.3797002829,smoothed
a.gal1.s,-1.22,0.3792396026,smoothed
a.gal1.s,-1.23,0.378773451,smoothed
a.gal1.s,-1.24,0.3783018633,smoothed
a.gal1.s,-1.25,0.3778248715,smoothed
a.gal1.s,-1.26,0.3773425057,smoothed
a.gal1.s,-1.27,0.3768547943,smoothed
a.gal1.s,-1.28,0.3763617645,smoothed
a.gal1.s,-1.29,0.3758634423,smoothed
a.gal1.s,-1.3,0.3753598533,smoothed
a.gal1.s,-1.31,0.3748510225,smoothed
a.gal1.s,-1.32,0.3743369748,smoothed
a.gal1.s,-1.33,0.3738177347,smoothed
a.gal1.s,-1.34,0.3732933267,smoothed
a.gal1.s,-1.35,0.37276377510000003,smoothed
a.gal1.s,-1.36,0.3722291046,smoothed
a.gal1.s,-1.37,0.3716893397,smoothed
a.gal1.s,-1.38,0.371144505,smoothed
a.gal1.s,-1.39,0.3705946254,smoothed
a.gal1.s,-1.4,0.3700397257,smoothed
a.gal1.s,-1.41,0.3694798312,smoothed
a.gal1.s,-1.42,0.368914967,smoothed
a.gal1.s,-1.43,0.3683451587,smoothed
a.gal1.s,-1.44,0.36777043190000003,smoothed
a.gal1.s,-1.45,0.3671908124,smoothed
a.gal1.s,-1.46,0.3666063261,smoothed
a.gal1.s,-1.47,0.3660169993,smoothed
a.gal1.s,-1.48,0.3654228583,smoothed
a.gal1.s,-1.49,0.3648239297,smoothed
a.gal1.s,-1.5,0.3642202402,smoothed
a.gal1.s,-1.51,0.3636118166,smoothed
a.gal1.s,-1.52,0.3629986861,smoothed
a.gal1.s,-1.53,0.362380876,smoothed
a.gal1.s,-1.54,0.3617584136,smoothed
a.gal1.s,-1.55,0.3611313265,smoothed
a.gal1.s,-1.56,0.3604996426,smoothed
a.gal1.s,-1.57,0.3598633898,smoothed
a.gal1.s,-1.58,0.3592225961,smoothed
a.gal1.s,-1.59,0.3585772899,smoothed
a.gal1.s,-1.6,0.3579274996,smoothed
a.gal1.s,-1.61,0.3572732538,smoothed
a.gal1.s,-1.62,0.3566145812,smoothed
a.gal1.s,-1.63,0.3559515108,smoothed
a.gal1.s,-1.64,0.3552840716,smoothed
a.gal1.s,-1.65,0.3546122928,smoothed
a.gal1.s,-1.66,0.3539362039,smoothed
a.gal1.s,-1.67,0.3532558343,smoothed
a.gal1.s,-1.68,0.3525712137,smoothed
a.gal1.s,-1.69,0.3518823718,smoothed
a.gal1.s,-1.7,0.3511893388,smoothed
a.gal1.s,-1.71,0.3504921445,smoothed
a.gal1.s,-1.72,0.3497908193,smoothed
a.gal1.s,-1.73,0.3490853935,smoothed
a.gal1.s,-1.74,0.3483758976,smoothed
a.gal1.s,-1.75,0.3476623623,smoothed
a.gal1.s,-1.76,0.3469448182,smoothed
a.gal1.s,-1.77,0.3462232962,smoothed
a.gal1.s,-1.78,0.3454978274,smoothed
a.gal1.s,-1.79,0.3447684429,smoothed
a.gal1.s,-1.8,0.3440351739,smoothed
a.gal1.s,-1.81,0.3432980518,smoothed
a.gal1.s,-1.82,0.342557108,smoothed
a.gal1.s,-1.83,0.3418123742,smoothed
a.gal1.s,-1.84,0.341063882,smoothed
a.gal1.s,-1.85,0.3403116632,smoothed
a.gal1.s,-1.86,0.3395557498,smoothed
a.gal1.s,-1.87,0.3387961738,smoothed
a.gal1.s,-1.88,0.3380329673,smoothed
a.gal1.s,-1.89,0.3372661624,smoothed
a.gal1.s,-1.9,0.3364957916,smoothed
a.gal1.s,-1.91,0.3357218872,smoothed
a.gal1.s,-1.92,0.3349444817,smoothed
a.gal1.s,-1.93,0.3341636078,smoothed
a.gal1.s,-1.94,0.3333792981,smoothed
a.gal1.s,-1.95,0.3325915853,smoothed
a.gal1.s,-1.96,0.3318005024,smoothed
a.gal1.s,-1.97,0.3310060822,smoothed
a.gal1.s,-1.98,0.3302083577,smoothed
a.gal1.s,-1.99,0.3294073622,smoothed
a.gal1.s,-2,0.3286031286,smoothed
a.gal1.s,-2.01,0.3277956903,smoothed
a.gal1.s,-2.02,0.3269850805,smoothed
a.gal1.s,-2.03,0.3261713327,smoothed
a.gal1.s,-2.04,0.3253544802,smoothed
a.gal1.s,-2.05,0.3245345566,smoothed
a.gal1.s,-2.06,0.3237115954,smoothed
a.gal1.s,-2.07,0.3228856303,smoothed
a.gal1.s,-2.08,0.3220566948,smoothed
a.gal1.s,-2.09,0.3212248229,smoothed
a.gal1.s,-2.1,0.3203900481,smoothed
a.gal1.s,-2.11,0.3195524044,smoothed
a.gal1.s,-2.12,0.3187119257,smoothed
a.gal1.s,-2.13,0.3178686459,smoothed
a.gal1.s,-2.14,0.3170225988,smoothed
a.gal1.s,-2.15,0.3161738186,smoothed
a.gal1.s,-2.16,0.3153223394,smoothed
a.gal1.s,-2.17,0.314468195,smoothed
a.gal1.s,-2.18,0.3136114198,smoothed
a.gal1.s,-2.19,0.3127520478,smoothed
a.gal1.s,-2.2,0.3118901132,smoothed
a.gal1.s,-2.21,0.3110256503,smoothed
a.gal1.s,-2.22,0.3101586932,smoothed
a.gal1.s,-2.23,0.3092892762,smoothed
a.gal1.s,-2.24,0.3084174335,smoothed
a.gal1.s,-2.25,0.3075431996,smoothed
a.gal1.s,-2.26,0.3066666086,smoothed
a.gal1.s,-2.27,0.3057876948,smoothed
a.gal1.s,-2.28,0.3049064927,smoothed
a.gal1.s,-2.29,0.3040230366,smoothed
a.gal1.s,-2.3,0.3031373608,smoothed
a.gal1.s,-2.31,0.3022494996,smoothed
a.gal1.s,-2.32,0.3013594875,smoothed
a.gal1.s,-2.33,0.3004673587,smoothed
a.gal1.s,-2.34,0.2995731477,smoothed
a.gal1.s,-2.35,0.2986768888,smoothed
a.gal1.s,-2.36,0.2977786163,smoothed
a.gal1.s,-2.37,0.2968783645,smoothed
a.gal1.s,-2.38,0.2959761679,smoothed
a.gal1.s,-2.39,0.2950720607,smoothed
a.gal1.s,-2.4,0.2941660772,smoothed
a.gal1.s,-2.41,0.29325825170000003,smoothed
a.gal1.s,-2.42,0.2923486184,smoothed
a.gal1.s,-2.43,0.2914372117,smoothed
a.gal1.s,-2.44,0.2905240657,smoothed
a.gal1.s,-2.45,0.2896092147,smoothed
a.gal1.s,-2.46,0.2886926927,smoothed
a.gal1.s,-2.47,0.287774534,smoothed
a.gal1.s,-2.48,0.2868547727,smoothed
a.gal1.s,-2.49,0.2859334428,smoothed
a.gal1.s,-2.5,0.2850105784,smoothed
a.gal1.s,-2.51,0.2840862135,smoothed
a.gal1.s,-2.52,0.2831603821,smoothed
a.gal1.s,-2.53,0.282233118,smoothed
a.gal1.s,-2.54,0.2813044552,smoothed
a.gal1.s,-2.55,0.2803744275,smoothed
a.gal1.s,-2.56,0.2794430687,smoothed
a.gal1.s,-2.57,0.2785104126,smoothed
a.gal1.s,-2.58,0.2775764928,smoothed
a.gal1.s,-2.59,0.2766413429,smoothed
a.gal1.s,-2.6,0.2757049966,smoothed
a.gal1.s,-2.61,0.2747674873,smoothed
a.gal1.s,-2.62,0.2738288486,smoothed
a.gal1.s,-2.63,0.2728891138,smoothed
a.gal1.s,-2.64,0.2719483164,smoothed
a.gal1.s,-2.65,0.2710064895,smoothed
a.gal1.s,-2.66,0.2700636663,smoothed
a.gal1.s,-2.67,0.2691198801,smoothed
a.gal1.s,-2.68,0.2681751639,smoothed
a.gal1.s,-2.69,0.2672295507,smoothed
a.gal1.s,-2.7,0.2662830734,smoothed
a.gal1.s,-2.71,0.2653357649,smoothed
a.gal1.s,-2.72,0.2643876579,smoothed
a.gal1.s,-2.73,0.2634387852,smoothed
a.gal1.s,-2.74,0.2624891794,smoothed
a.gal1.s,-2.75,0.2615388729,smoothed
a.gal1.s,-2.76,0.2605878983,smoothed
a.gal1.s,-2.77,0.2596362879,smoothed
a.gal1.s,-2.78,0.258684074,smoothed
a.gal1.s,-2.79,0.2577312888,smoothed
a.gal1.s,-2.8,0.2567779643,smoothed
a.gal1.s,-2.81,0.2558241326,smoothed
a.gal1.s,-2.82,0.2548698256,smoothed
a.gal1.s,-2.83,0.253915075,smoothed
a.gal1.s,-2.84,0.2529599126,smoothed
a.gal1.s,-2.85,0.25200437,smoothed
a.gal1.s,-2.86,0.2510484787,smoothed
a.gal1.s,-2.87,0.2500922702,smoothed
a.gal1.s,-2.88,0.2491357756,smoothed
a.gal1.s,-2.89,0.2481790263,smoothed
a.gal1.s,-2.9,0.2472220532,smoothed
a.gal1.s,-2.91,0.2462648875,smoothed
a.gal1.s,-2.92,0.2453075599,smoothed
a.gal1.s,-2.93,0.2443501012,smoothed
a.gal1.s,-2.94,0.2433925421,smoothed
a.gal1.s,-2.95,0.2424349131,smoothed
a.gal1.s,-2.96,0.2414772445,smoothed
a.gal1.s,-2.97,0.2405195668,smoothed
a.gal1.s,-2.98,0.23956191,smoothed
a.gal1.s,-2.99,0.2386043042,smoothed
a.gal1.s,-3,0.2376467794,smoothed
a.gal1.s,-3.01,0.2366893654,smoothed
a.gal1.s,-3.02,0.2357320918,smoothed
a.gal1.s,-3.03,0.2347749882,smoothed
a.gal1.s,-3.04,0.2338180841,smoothed
a.gal1.s,-3.05,0.23286140860000001,smoothed
a.gal1.s,-3.06,0.2319049911,smoothed
a.gal1.s,-3.07,0.2309488605,smoothed
a.gal1.s,-3.08,0.2299930457,smoothed
a.gal1.s,-3.09,0.2290375756,smoothed
a.gal1.s,-3.1,0.2280824787,smoothed
a.gal1.s,-3.11,0.2271277835,smoothed
a.gal1.s,-3.12,0.2261735185,smoothed
a.gal1.s,-3.13,0.2252197118,smoothed
a.gal1.s,-3.14,0.2242663914,smoothed
a.gal1.s,-3.15,0.2233135855,smoothed
a.gal1.s,-3.16,0.2223613216,smoothed
a.gal1.s,-3.17,0.2214096275,smoothed
a.gal1.s,-3.18,0.2204585308,smoothed
a.gal1.s,-3.19,0.2195080587,smoothed
a.gal1.s,-3.2,0.2185582384,smoothed
a.gal1.s,-3.21,0.2176090971,smoothed
a.gal1.s,-3.22,0.2166606617,smoothed
a.gal1.s,-3.23,0.2157129589,smoothed
a.gal1.s,-3.24,0.2147660153,smoothed
a.gal1.s,-3.25,0.2138198574,smoothed
a.gal1.s,-3.26,0.2128745114,smoothed
a.gal1.s,-3.27,0.2119300037,smoothed
a.gal1.s,-3.28,0.2109863601,smoothed
a.gal1.s,-3.29,0.2100436065,smoothed
a.gal1.s,-3.3,0.2091017685,smoothed
a.gal1.s,-3.31,0.2081608718,smoothed
a.gal1.s,-3.32,0.2072209416,smoothed
a.gal1.s,-3.33,0.2062820033,smoothed
a.gal1.s,-3.34,0.2053440817,smoothed
a.gal1.s,-3.35,0.2044072018,smoothed
a.gal1.s,-3.36,0.2034713884,smoothed
a.gal1.s,-3.37,0.202536666,smoothed
a.gal1.s,-3.38,0.201603059,smoothed
a.gal1.s,-3.39,0.2006705916,smoothed
a.gal1.s,-3.4,0.1997392878,smoothed
a.gal1.s,-3.41,0.1988091717,smoothed
a.gal1.s,-3.42,0.1978802668,smoothed
a.gal1.s,-3.43,0.1969525968,smoothed
a.gal1.s,-3.44,0.1960261851,smoothed
a.gal1.s,-3.45,0.1951010549,smoothed
a.gal1.s,-3.46,0.1941772292,smoothed
a.gal1.s,-3.47,0.193254731,smoothed
a.gal1.s,-3.48,0.1923335829,smoothed
a.gal1.s,-3.49,0.1914138075,smoothed
a.gal1.s,-3.5,0.1904954271,smoothed
a.gal1.s,-3.51,0.189578464,smoothed
a.gal1.s,-3.52,0.1886629402,smoothed
a.gal1.s,-3.53,0.1877488775,smoothed
a.gal1.s,-3.54,0.1868362976,smoothed
a.gal1.s,-3.55,0.185925222,smoothed
a.gal1.s,-3.56,0.185015672,smoothed
a.gal1.s,-3.57,0.1841076688,smoothed
a.gal1.s,-3.58,0.1832012333,smoothed
a.gal1.s,-3.59,0.1822963864,smoothed
a.gal1.s,-3.6,0.1813931486,smoothed
a.gal1.s,-3.61,0.1804915404,smoothed
a.gal1.s,-3.62,0.179591582,smoothed
a.gal1.s,-3.63,0.1786932936,smoothed
a.gal1.s,-3.64,0.177796695,smoothed
a.gal1.s,-3.65,0.176901806,smoothed
a.gal1.s,-3.66,0.176008646,smoothed
a.gal1.s,-3.67,0.1751172345,smoothed
a.gal1.s,-3.68,0.1742275907,smoothed
a.gal1.s,-3.69,0.1733397334,smoothed
a.gal1.s,-3.7,0.1724536817,smoothed
a.gal1.s,-3.71,0.171569454,smoothed
a.gal1.s,-3.72,0.170687069,smoothed
a.gal1.s,-3.73,0.1698065447,smoothed
a.gal1.s,-3.74,0.1689278994,smoothed
a.gal1.s,-3.75,0.1680511509,smoothed
a.gal1.s,-3.76,0.167176317,smoothed
a.gal1.s,-3.77,0.1663034152,smoothed
a.gal1.s,-3.78,0.1654324629,smoothed
a.gal1.s,-3.79,0.1645634773,smoothed
a.gal1.s,-3.8,0.1636964753,smoothed
a.gal1.s,-3.81,0.1628314739,smoothed
a.gal1.s,-3.82,0.1619684895,smoothed
a.gal1.s,-3.83,0.1611075387,smoothed
a.gal1.s,-3.84,0.1602486377,smoothed
a.gal1.s,-3.85,0.1593918027,smoothed
a.gal1.s,-3.86,0.1585370494,smoothed
a.gal1.s,-3.87,0.1576843937,smoothed
a.gal1.s,-3.88,0.1568338511,smoothed
a.gal1.s,-3.89,0.1559854369,smoothed
a.gal1.s,-3.9,0.1551391662,smoothed
a.gal1.s,-3.91,0.1542950542,smoothed
a.gal1.s,-3.92,0.1534531154,smoothed
a.gal1.s,-3.93,0.1526133647,smoothed
a.gal1.s,-3.94,0.1517758164,smoothed
a.gal1.s,-3.95,0.1509404848,smoothed
a.gal1.s,-3.96,0.1501073838,smoothed
a.gal1.s,-3.97,0.1492765276,smoothed
a.gal1.s,-3.98,0.1484479296,smoothed
a.gal1.s,-3.99,0.1476216035,smoothed
a.gal1.s,-4,0.1467975625,smoothed
a.gal1.s,-4.01,0.1459758199,smoothed
a.gal1.s,-4.02,0.1451563886,smoothed
a.gal1.s,-4.03,0.1443392814,smoothed
a.gal1.s,-4.04,0.1435245109,smoothed
a.gal1.s,-4.05,0.1427120896,smoothed
a.gal1.s,-4.06,0.1419020297,smoothed
a.gal1.s,-4.07,0.1410943432,smoothed
a.gal1.s,-4.08,0.140289042,smoothed
a.gal1.s,-4.09,0.1394861379,smoothed
a.gal1.s,-4.1,0.1386856424,smoothed
a.gal1.s,-4.11,0.1378875668,smoothed
a.gal1.s,-4.12,0.1370919223,smoothed
a.gal1.s,-4.13,0.1362987199,smoothed
a.gal1.s,-4.14,0.1355079704,smoothed
a.gal1.s,-4.15,0.1347196844,smoothed
a.gal1.s,-4.16,0.1339338723,smoothed
a.gal1.s,-4.17,0.1331505445,smoothed
a.gal1.s,-4.18,0.1323697111,smoothed
a.gal1.s,-4.19,0.131591382,smoothed
a.gal1.s,-4.2,0.1308155668,smoothed
a.gal1.s,-4.21,0.1300422753,smoothed
a.gal1.s,-4.22,0.1292715167,smoothed
a.gal1.s,-4.23,0.1285033004,smoothed
a.gal1.s,-4.24,0.1277376352,smoothed
a.gal1.s,-4.25,0.1269745302,smoothed
a.gal1.s,-4.26,0.1262139941,smoothed
a.gal1.s,-4.27,0.1254560352,smoothed
a.gal1.s,-4.28,0.1247006621,smoothed
a.gal1.s,-4.29,0.1239478828,smoothed
a.gal1.s,-4.3,0.1231977054,smoothed
a.gal1.s,-4.31,0.1224501377,smoothed
a.gal1.s,-4.32,0.1217051873,smoothed
a.gal1.s,-4.33,0.1209628619,smoothed
a.gal1.s,-4.34,0.1202231686,smoothed
a.gal1.s,-4.35,0.1194861147,smoothed
a.gal1.s,-4.36,0.1187517072,smoothed
a.gal1.s,-4.37,0.1180199528,smoothed
a.gal1.s,-4.38,0.1172908583,smoothed
a.gal1.s,-4.39,0.11656443,smoothed
a.gal1.s,-4.4,0.1158406744,smoothed
a.gal1.s,-4.41,0.1151195975,smoothed
a.gal1.s,-4.42,0.1144012055,smoothed
a.gal1.s,-4.43,0.113685504,smoothed
a.gal1.s,-4.44,0.1129724989,smoothed
a.gal1.s,-4.45,0.1122621955,smoothed
a.gal1.s,-4.46,0.1115545992,smoothed
a.gal1.s,-4.47,0.1108497152,smoothed
a.gal1.s,-4.48,0.1101475485,smoothed
a.gal1.s,-4.49,0.109448104,smoothed
a.gal1.s,-4.5,0.1087513864,smoothed
a.gal1.s,-4.51,0.1080574002,smoothed
a.gal1.s,-4.52,0.1073661497,smoothed
a.gal1.s,-4.53,0.1066776393,smoothed
a.gal1.s,-4.54,0.105991873,smoothed
a.gal1.s,-4.55,0.1053088547,smoothed
a.gal1.s,-4.56,0.1046285882,smoothed
a.gal1.s,-4.57,0.103951077,smoothed
a.gal1.s,-4.58,0.1032763247,smoothed
a.gal1.s,-4.59,0.1026043345,smoothed
a.gal1.s,-4.6,0.1019351095,smoothed
a.gal1.s,-4.61,0.1012686528,smoothed
a.gal1.s,-4.62,0.1006049673,smoothed
a.gal1.s,-4.63,0.0999440556,smoothed
a.gal1.s,-4.64,0.0992859202,smoothed
a.gal1.s,-4.65,0.0986305636,smoothed
a.gal1.s,-4.66,0.097977988,smoothed
a.gal1.s,-4.67,0.0973281956,smoothed
a.gal1.s,-4.68,0.0966811882,smoothed
a.gal1.s,-4.69,0.0960369678,smoothed
a.gal1.s,-4.7,0.0953955359,smoothed
a.gal1.s,-4.71,0.0947568942,smoothed
a.gal1.s,-4.72,0.094121044,smoothed
a.gal1.s,-4.73,0.0934879866,smoothed
a.gal1.s,-4.74,0.0928577231,smoothed
a.gal1.s,-4.75,0.0922302544,smoothed
a.gal1.s,-4.76,0.0916055814,smoothed
a.gal1.s,-4.77,0.0909837048,smoothed
a.gal1.s,-4.78,0.0903646251,smoothed
a.gal1.s,-4.79,0.0897483428,smoothed
a.gal1.s,-4.8,0.0891348581,smoothed
a.gal1.s,-4.81,0.0885241712,smoothed
a.gal1.s,-4.82,0.0879162822,smoothed
a.gal1.s,-4.83,0.0873111909,smoothed
a.gal1.s,-4.84,0.0867088971,smoothed
a.gal1.s,-4.85,0.0861094004,smoothed
a.gal1.s,-4.86,0.0855127003,smoothed
a.gal1.s,-4.87,0.0849187961,smoothed
a.gal1.s,-4.88,0.0843276872,smoothed
a.gal1.s,-4.89,0.0837393727,smoothed
a.gal1.s,-4.9,0.0831538514,smoothed
a.gal1.s,-4.91,0.0825711224,smoothed
a.gal1.s,-4.92,0.0819911843,smoothed
a.gal1.s,-4.93,0.0814140358,smoothed
a.gal1.s,-4.94,0.0808396753,smoothed
a.gal1.s,-4.95,0.0802681013,smoothed
a.gal1.s,-4.96,0.079699312,smoothed
a.gal1.s,-4.97,0.0791333055,smoothed
a.gal1.s,-4.98,0.0785700799,smoothed
a.gal1.s,-4.99,0.078009633,smoothed
a.gal1.s,-5,0.0774519627,smoothed
a.gal2.s,-0,5.751912e-4,smoothed
a.gal2.s,-0.01,7.039836e-4,smoothed
a.gal2.s,-0.02,8.584604e-4,smoothed
a.gal2.s,-0.03,0.0010430117,smoothed
a.gal2.s,-0.04,0.0012626213,smoothed
a.gal2.s,-0.05,0.0015229163,smoothed
a.gal2.s,-0.06,0.0018302151,smoothed
a.gal2.s,-0.07,0.0021915721,smoothed
a.gal2.s,-0.08,0.0026148175,smoothed
a.gal2.s,-0.09,0.0031085919,smoothed
a.gal2.s,-0.1,0.0036823716,smoothed
a.gal2.s,-0.11,0.0043464849,smoothed
a.gal2.s,-0.12,0.005112116,smoothed
a.gal2.s,-0.13,0.0059912946,smoothed
a.gal2.s,-0.14,0.006996871,smoothed
a.gal2.s,-0.15,0.0081424715,smoothed
a.gal2.s,-0.16,0.0094424363,smoothed
a.gal2.s,-0.17,0.0109117353,smoothed
a.gal2.s,-0.18,0.0125658625,smoothed
a.gal2.s,-0.19,0.014420708,smoothed
a.gal2.s,-0.2,0.016492407,smoothed
a.gal2.s,-0.21,0.0187971663,smoothed
a.gal2.s,-0.22,0.0213510699,smoothed
a.gal2.s,-0.23,0.0241698638,smoothed
a.gal2.s,-0.24,0.0272687241,smoothed
a.gal2.s,-0.25,0.03066201,smoothed
a.gal2.s,-0.26,0.0343630061,smoothed
a.gal2.s,-0.27,0.0383836574,smoothed
a.gal2.s,-0.28,0.0427343032,smoothed
a.gal2.s,-0.29,0.0474234139,smoothed
a.gal2.s,-0.3,0.0524573367,smoothed
a.gal2.s,-0.31,0.0578400569,smoothed
a.gal2.s,-0.32,0.0635729798,smoothed
a.gal2.s,-0.33,0.0696547401,smoothed
a.gal2.s,-0.34,0.0760810434,smoothed
a.gal2.s,-0.35,0.0828445458,smoothed
a.gal2.s,-0.36,0.0899347771,smoothed
a.gal2.s,-0.37,0.0973381088,smoothed
a.gal2.s,-0.38,0.1050377736,smoothed
a.gal2.s,-0.39,0.1130139345,smoothed
a.gal2.s,-0.4,0.1212438076,smoothed
a.gal2.s,-0.41,0.1297018358,smoothed
a.gal2.s,-0.42,0.1383599127,smoothed
a.gal2.s,-0.43,0.1471876535,smoothed
a.gal2.s,-0.44,0.1561527087,smoothed
a.gal2.s,-0.45,0.1652211155,smoothed
a.gal2.s,-0.46,0.17435768,smoothed
a.gal2.s,-0.47,0.1835263838,smoothed
a.gal2.s,-0.48,0.1926908063,smoothed
a.gal2.s,-0.49,0.2018145557,smoothed
a.gal2.s,-0.5,0.2108616982,smoothed
a.gal2.s,-0.51,0.2197971798,smoothed
a.gal2.s,-0.52,0.2285872291,smoothed
a.gal2.s,-0.53,0.2371997367,smoothed
a.gal2.s,-0.54,0.2456046014,smoothed
a.gal2.s,-0.55,0.2537740387,smoothed
a.gal2.s,-0.56,0.261682846,smoothed
a.gal2.s,-0.57,0.2693086194,smoothed
a.gal2.s,-0.58,0.2766319218,smoothed
a.gal2.s,-0.59,0.2836363972,smoothed
a.gal2.s,-0.6,0.2903088348,smoothed
a.gal2.s,-0.61,0.2966391801,smoothed
a.gal2.s,-0.62,0.302620498,smoothed
a.gal2.s,-0.63,0.3082488892,smoothed
a.gal2.s,-0.64,0.3135233648,smoothed
a.gal2.s,-0.65,0.3184456835,smoothed
a.gal2.s,-0.66,0.3230201565,smoothed
a.gal2.s,-0.67,0.3272534271,smoothed
a.gal2.s,-0.68,0.3311542285,smoothed
a.gal2.s,-0.69,0.3347331292,smoothed
a.gal2.s,-0.7,0.33800226840000003,smoothed
a.gal2.s,-0.71,0.3409750898,smoothed
a.gal2.s,-0.72,0.3436660774,smoothed
a.gal2.s,-0.73,0.3460904991,smoothed
a.gal2.s,-0.74,0.3482641614,smoothed
a.gal2.s,-0.75,0.3502031791,smoothed
a.gal2.s,-0.76,0.3519237637,smoothed
a.gal2.s,-0.77,0.3534420306,smoothed
a.gal2.s,-0.78,0.3547738295,smoothed
a.gal2.s,-0.79,0.3559345956,smoothed
a.gal2.s,-0.8,0.3569392251,smoothed
a.gal2.s,-0.81,0.3578019722,smoothed
a.gal2.s,-0.82,0.3585363681,smoothed
a.gal2.s,-0.83,0.359155161,smoothed
a.gal2.s,-0.84,0.3596702745,smoothed
a.gal2.s,-0.85,0.3600927844,smoothed
a.gal2.s,-0.86,0.3604329107,smoothed
a.gal2.s,-0.87,0.3607000229,smoothed
a.gal2.s,-0.88,0.3609026577,smoothed
a.gal2.s,-0.89,0.3610485457,smoothed
a.gal2.s,-0.9,0.3611446466,smoothed
a.gal2.s,-0.91,0.36119719,smoothed
a.gal2.s,-0.92,0.3612117205,smoothed
a.gal2.s,-0.93,0.361193146,smoothed
a.gal2.s,-0.94,0.3611457872,smoothed
a.gal2.s,-0.95,0.3610734275,smoothed
a.gal2.s,-0.96,0.360979363,smoothed
a.gal2.s,-0.97,0.3608664501,smoothed
a.gal2.s,-0.98,0.36073715159999997,smoothed
a.gal2.s,-0.99,0.3605935806,smoothed
a.gal2.s,-1,0.3604375411,smoothed
a.gal2.s,-1.01,0.3602705658,smoothed
a.gal2.s,-1.02,0.3600939509,smoothed
a.gal2.s,-1.03,0.3599087871,smoothed
a.gal2.s,-1.04,0.3597159881,smoothed
a.gal2.s,-1.05,0.3595163163,smoothed
a.gal2.s,-1.06,0.3593104044,smoothed
a.gal2.s,-1.07,0.3590987757,smoothed
a.gal2.s,-1.08,0.3588818612,smoothed
a.gal2.s,-1.09,0.3586600145,smoothed
a.gal2.s,-1.1,0.3584335244,smoothed
a.gal2.s,-1.11,0.3582026264,smoothed
a.gal2.s,-1.12,0.3579675116,smoothed
a.gal2.s,-1.13,0.3577283349,smoothed
a.gal2.s,-1.14,0.3574852217,smoothed
a.gal2.s,-1.15,0.3572382731,smoothed
a.gal2.s,-1.16,0.356987571,smoothed
a.gal2.s,-1.17,0.3567331814,smoothed
